time,FLOW,TEMP,SALT,OXY_oxy,CAR_dic,CAR_ch4,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_donr,OGM_pon,OGM_dop,OGM_dopr,OGM_pop,PHY_cyano,PHY_green,PHY_diatom
2021-12-13,1e-8,5.98572155326446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-14,1e-8,5.954278125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-15,1e-8,5.83932058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-16,1e-8,5.72436305147059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-17,1e-8,5.60940551470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,1e-8,5.49444797794118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,1e-8,5.37949044117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,1e-8,5.26453290441177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-21,1e-8,5.14957536764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,1e-8,5.03461783088235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-23,1e-8,4.91966029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-24,1e-8,4.80470275735294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-25,1e-8,4.68974522058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-26,1e-8,4.57478768382353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-27,1e-8,4.45983014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-28,1e-8,4.34487261029412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-29,1e-8,4.22991507352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-30,1e-8,4.11495753676471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31,1e-8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01,1e-8,4.01781670602125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02,1e-8,4.0356334120425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03,1e-8,4.05345011806375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04,1e-8,4.07126682408501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05,1e-8,4.08908353010626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06,1e-8,4.10690023612751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07,1e-8,4.12471694214876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08,1e-8,4.14253364817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,1e-8,4.16035035419126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10,1e-8,4.17816706021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-11,1e-8,4.19598376623377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-12,1e-8,4.21380047225502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-13,1e-8,4.23161717827627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-14,1e-8,4.24943388429752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,1e-8,4.26725059031877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,1e-8,4.28506729634002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-17,1e-8,4.30288400236128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-18,1e-8,4.32070070838253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-19,1e-8,4.33851741440378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-20,1e-8,4.35633412042503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-21,1e-8,4.37415082644628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,1e-8,4.39196753246753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,1e-8,4.40978423848878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-24,1e-8,4.42760094451004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-25,1e-8,4.44541765053129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-26,1e-8,4.46323435655254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-27,1e-8,4.48105106257379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-28,1e-8,4.49886776859504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-29,1e-8,4.51668447461629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,1e-8,4.53450118063754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-31,1e-8,4.5523178866588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,1e-8,4.57013459268005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02,1e-8,4.5879512987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03,1e-8,4.60576800472255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-04,1e-8,4.6235847107438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,1e-8,4.64140141676505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,1e-8,4.6592181227863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07,1e-8,4.67703482880756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,1e-8,4.69485153482881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-09,1e-8,4.71266824085006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-10,1e-8,4.73048494687131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-11,1e-8,4.74830165289256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,1e-8,4.76611835891381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,1e-8,4.78393506493506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-14,1e-8,4.8017517709563204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,1e-8,4.81956847697757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-16,1e-8,4.83738518299882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-17,1e-8,4.85520188902007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-18,1e-8,4.87301859504132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,1e-8,4.89083530106257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,1e-8,4.90865200708383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-21,1e-8,4.92646871310508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,1e-8,4.94428541912633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-23,1e-8,4.96210212514758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-24,1e-8,4.97991883116883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-25,1e-8,5.0765565817895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,1e-8,5.17319433241017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,1e-8,5.26983208303084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-28,1e-8,5.36646983365151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,1e-8,5.46310758427218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-02,1e-8,5.55974533489285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-03,1e-8,5.65638308551352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-04,1e-8,5.75302083613419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,1e-8,5.84965858675486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,1e-8,5.94629633737553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07,1e-8,6.0429340879962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,1e-8,6.13957183861687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09,1e-8,6.23620958923754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10,1e-8,6.33284733985821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11,1e-8,6.42948509047888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,1e-8,6.52612284109955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,1e-8,6.62276059172022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14,1e-8,6.71939834234089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,1e-8,6.81603609296156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16,1e-8,6.91267384358223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17,1e-8,7.0093115942029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18,1e-8,7.12718687536232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,1e-8,7.24506215652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,1e-8,7.36293743768116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21,1e-8,7.48081271884058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,1e-8,7.598688,0,904216594.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23,1e-8,7.55152315343915,0,904216594.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24,1e-8,7.50435830687831,0,452108297.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25,1e-8,7.45719346031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26,1e-8,7.41002861375661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27,1e-8,7.36286376719577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28,1e-8,7.31569892063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,1e-8,7.26853407407407,0,34814359.0277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30,1e-8,7.3070177328844,0,34814359.0277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,1e-8,7.34550139169473,0,813799835.99537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,1e-8,7.38398505050505,0,813799835.99537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,1e-8,7.42246870931538,0,813799835.99537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,1e-8,7.4609523681257,0,813799835.99537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,1e-8,7.49943602693603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,1e-8,7.53791968574635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06,1e-8,7.57640334455668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07,1e-8,7.614887003367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08,1e-8,7.65337066217733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,1e-8,7.69185432098765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,1e-8,7.73033797979798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11,1e-8,7.7688216386083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12,1e-8,7.80730529741863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13,1e-8,7.84578895622896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14,1e-8,7.88427261503928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15,1e-8,7.92275627384961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16,1e-8,7.96123993265993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-17,1e-8,7.99972359147026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,1e-8,8.03820725028058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-19,1e-8,8.07669090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-20,1e-8,8.09465395656975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-21,1e-8,8.11261700404858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-22,1e-8,8.13058005152742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,1e-8,8.14854309900626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-24,1e-8,8.16650614648509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-25,1e-8,8.18446919396393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-26,1e-8,8.20243224144277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-27,1e-8,8.2203952889216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,1e-8,8.23835833640044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,1e-8,8.25632138387928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,1e-8,8.27428443135812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,1e-8,8.29224747883695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-02,1e-8,8.31021052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-03,1e-8,8.33795426065163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-04,1e-8,8.36569799498747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-05,1e-8,8.39344172932331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-06,1e-8,8.42118546365915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,1e-8,8.44892919799499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-08,1e-8,8.47667293233083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,1e-8,8.50441666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-10,1e-8,8.47181245210728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,1e-8,8.43920823754789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-12,1e-8,8.40660402298851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-13,1e-8,8.46415891109935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-14,1e-8,8.52171379921019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,1e-8,8.57926868732104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,1e-8,8.63682357543188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-17,1e-8,8.69437846354273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-18,1e-8,8.75193335165357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-19,1e-8,8.80948823976441,0,271270950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-20,1e-8,8.86704312787526,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-21,1e-8,8.9245980159861,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-22,1e-8,8.98215290409695,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-23,1e-8,9.03970779220779,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-24,1e-8,9.10761448932423,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-25,1e-8,9.17552118644068,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-26,1e-8,9.22378782582178,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-27,1e-8,9.27205446520288,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-28,1e-8,9.32032110458398,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-29,1e-8,9.36858774396507,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-30,1e-8,9.41685438334617,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-31,1e-8,9.46512102272727,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01,1e-8,9.5080952020202,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,1e-8,9.55106938131313,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03,1e-8,9.59404356060606,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04,1e-8,9.63701773989899,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05,1e-8,9.67999191919192,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06,1e-8,9.72296609848485,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-07,1e-8,9.76594027777778,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-08,1e-8,9.81041766443167,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-09,1e-8,9.85489505108557,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-10,1e-8,9.89937243773946,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-11,1e-8,9.94384982439336,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-12,1e-8,9.98832721104725,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-13,1e-8,10.0328045977011,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-14,1e-8,10.026936537981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-15,1e-8,10.0210684782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-16,1e-8,9.99798027711419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-17,1e-8,9.97489207596751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-18,1e-8,9.95180387482083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-19,1e-8,9.92871567367415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-20,1e-8,9.90562747252747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-21,1e-8,9.96119607535322,0,210988516.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-22,1e-8,10.016764678179,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-23,1e-8,10.0723332810047,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-24,1e-8,10.1279018838305,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-25,1e-8,10.1834704866562,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-26,1e-8,10.2390390894819,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-27,1e-8,10.2946076923077,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-28,1e-8,10.3232436396011,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-29,1e-8,10.3518795868946,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-30,1e-8,10.380515534188,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,1e-8,10.4091514814815,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-02,1e-8,10.4438560024155,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-03,1e-8,10.4785605233494,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-04,1e-8,10.5132650442834,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-05,1e-8,10.5479695652174,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-06,1e-8,10.5814760150916,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-07,1e-8,10.6149824649659,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-08,1e-8,10.6484889148401,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-09,1e-8,10.6819953647143,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-10,1e-8,10.7155018145886,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,1e-8,10.7490082644628,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-12,1e-8,10.772526548111,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-13,1e-8,10.7960448317592,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-14,1e-8,10.8195631154073,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-15,1e-8,10.8430813990555,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-16,1e-8,10.8665996827037,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-17,1e-8,10.8901179663518,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-18,1e-8,10.91363625,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-19,1e-8,10.9333081122449,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-20,1e-8,10.9529799744898,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-21,1e-8,10.9726518367347,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22,1e-8,10.9923236989796,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-23,1e-8,11.0119955612245,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-24,1e-8,11.0316674234694,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25,1e-8,11.0513392857143,0,723376583.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
